path	faction	family	morale	cmd	independent	discipline	steadfast	vet	skill	sf	legacy_aio	flags
mp/nato/era2022/acav_mgassist.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/acav_mgassist_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/acav_rifleman.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/acav_rifleman_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/acav_scout.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/acav_squadlead.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0	3		0	
mp/nato/era2022/acav_squadlead_xm7.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0			0	
mp/nato/era2022/acav_teamlead.set	nato	era2022	aio_morale_regular	aio_cmd_junior	0	0	0	5	3		0	unusual_high_vet_regular
mp/nato/era2022/acav_teamlead_xm7.set	nato	era2022	aio_morale_regular	aio_cmd_junior	0	0	0	5			0	unusual_high_vet_regular
mp/nato/era2022/acav_vehicleman.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/fr_antitank.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_grenadier.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_medic.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_operator.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_rifleman.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_sniper.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_spotter.set	nato	era2022	aio_morale_elite		1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/fr_squadlead.set	nato	era2022	aio_morale_elite	aio_cmd_primary	1	0	1	5	5		0	owner_review_formation_fr
mp/nato/era2022/gb_105mm_art.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_105mm_vt_art.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_155mm_art.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_155mm_vt_art.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_60mm_art.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_81mm_art.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_antitank.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_antitank_javelin.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_eng.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_eng_at.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_grenadier.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_marksman.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_medic.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_mg.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_pilot.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_rifleman.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_scout.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gb_squadlead.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0			0	
mp/nato/era2022/gb_teamleader.set	nato	era2022	aio_morale_regular	aio_cmd_junior	0	0	0	0			0	
mp/nato/era2022/gb_vehicleman.set	nato	era2022	aio_morale_regular		0	0	0	0			0	
mp/nato/era2022/gbpara_antitank.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_antitank_javelin.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_antitank_nlaw.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_grenadier.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_marksman.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_medic.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_mg.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_rifleman.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/gbpara_squadlead.set	nato	era2022	aio_morale_trained	aio_cmd_primary	0	0	0	0			0	
mp/nato/era2022/gbpara_teamleader.set	nato	era2022	aio_morale_trained	aio_cmd_junior	0	0	0	0			0	
mp/nato/era2022/gbpf_javelin.set	nato	era2022	aio_morale_trained		1	0	0	4	5		0	
mp/nato/era2022/gbpf_medic.set	nato	era2022	aio_morale_trained		1	0	0	4	5		0	
mp/nato/era2022/gbpf_rifleman.set	nato	era2022	aio_morale_trained		1	0	0	4	5		0	
mp/nato/era2022/gbpf_squadlead.set	nato	era2022	aio_morale_trained	aio_cmd_primary	1	0	0	4	5		0	
mp/nato/era2022/gbpf_teamleader.set	nato	era2022	aio_morale_trained	aio_cmd_junior	1	0	0	4	5		0	
mp/nato/era2022/ger_antitank.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_antitank_l.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_eng.set	nato	era2022	aio_morale_regular		0	0	0	0	4		0	
mp/nato/era2022/ger_grenadier.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_m2hbcrew.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_marksman.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_medic.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_mg.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_mg4.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_mg5.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_milancrew.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_rifleman.set	nato	era2022	aio_morale_regular		0	0	0	0	4		0	
mp/nato/era2022/ger_sniper.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_spotter.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/ger_squadlead.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0	2		0	
mp/nato/era2022/ger_vehicleman.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/mar_antitank.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_grenadier.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_marksman.set	nato	era2022	aio_morale_elite		1	0	0	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_operator.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_rifleman.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_sniper.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_spotter.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/mar_squadlead.set	nato	era2022	aio_morale_elite	aio_cmd_primary	1	0	1	0	5		0	elite_looking_low_vet,owner_review_formation_mar
mp/nato/era2022/nato_antitank.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_antitank_e.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_antitank_f.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_antitank_l.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_cmd.set	nato	era2022	aio_morale_regular		0	0	0	0	1		0	vehicle_or_crew_cmd
mp/nato/era2022/nato_demo.set	nato	era2022	aio_morale_trained		1	0	0	0	4		0	
mp/nato/era2022/nato_eng.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_grenadier.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_grenadier_e.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_javelin.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_mg.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_mg1.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_pilot.set	nato	era2022	aio_morale_regular		0	0	0	0	1		0	
mp/nato/era2022/nato_rifleman.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_rifleman1.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_rifleman2.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_rifleman3.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_sniper.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_spotter.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/nato_squadlead.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0	2		0	
mp/nato/era2022/nato_supcrew.set	nato	era2022	aio_morale_regular		0	0	0	0	1		0	
mp/nato/era2022/nato_vehicleman.set	nato	era2022	aio_morale_regular		0	0	0	0	1		0	
mp/nato/era2022/pzgd_antitank.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_antitank_l.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_atassist.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_eng.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_eng_at.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_engineer.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_grenadier.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_manpad.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_manpadassist.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_marksman.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_medic.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_mg.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_mgassist.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_rifleman.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_spotter.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	
mp/nato/era2022/pzgd_squadlead.set	nato	era2022	aio_morale_trained	aio_cmd_primary	0	0	0	0	3		0	
mp/nato/era2022/pzgd_teamlead.set	nato	era2022	aio_morale_trained	aio_cmd_junior	0	0	0	0	3		0	
mp/nato/era2022/pzgd_vehicleman.set	nato	era2022	aio_morale_trained		0	0	0	0	2		0	
mp/nato/era2022/rng_antitank.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_antitank_r.set	nato	era2022	aio_morale_trained		1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_atteamlead.set	nato	era2022	aio_morale_trained	aio_cmd_junior	1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_grenadier.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_grenadier_r.set	nato	era2022	aio_morale_trained		1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_javelin.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_marksman.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_medic.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_medic_r.set	nato	era2022	aio_morale_trained		1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_mg.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_mg1.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_mg_r.set	nato	era2022	aio_morale_trained		1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_rifleman.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_rifleman1.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_rifleman_r.set	nato	era2022	aio_morale_trained		1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_spotter.set	nato	era2022	aio_morale_trained		1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_spotter_r.set	nato	era2022	aio_morale_trained		1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_squadlead.set	nato	era2022	aio_morale_trained	aio_cmd_primary	1	0	0	5	4		0	owner_review_formation_rng
mp/nato/era2022/rng_squadlead_r.set	nato	era2022	aio_morale_trained	aio_cmd_primary	1	0	0	5	5		0	owner_review_formation_rng
mp/nato/era2022/rng_vehicleman.set	nato	era2022	aio_morale_trained		0	0	0	0	4		0	sof_or_ranger_crew,owner_review_formation_rng
mp/nato/era2022/sas_grenadier.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_javelin.set	nato	era2022	aio_morale_elite		1	0	1	0	3		0	
mp/nato/era2022/sas_rifleman.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_rifleman1.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_rifleman2.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_rifleman3.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_sniper.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_spotter.set	nato	era2022	aio_morale_elite		1	0	1	0	5		0	
mp/nato/era2022/sas_squadlead.set	nato	era2022	aio_morale_elite	aio_cmd_primary	1	0	1	0	5		0	
mp/nato/era2022/usa_vehicleman.set	nato	era2022	aio_morale_trained		0	0	0	0	3		0	sof_or_ranger_crew
mp/nato/era2022/usarmy_antitank.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_antitank_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_atassist.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_atassist_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_autorifle.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_autorifle_xm250.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_crew.set	nato	era2022	aio_morale_regular		0	0	0	0	2		0	
mp/nato/era2022/usarmy_engineer.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_engineer_at.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_grenadier.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_grenadier_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_javelin.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_javelin_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_manpad.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_manpadassist.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_marksman.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_medic.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_medic_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_mg.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_mgassist.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_mgassist_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_rifleman.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_rifleman_xm7.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_scout.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usarmy_squadlead.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0	3		0	
mp/nato/era2022/usarmy_squadlead_xm7.set	nato	era2022	aio_morale_regular	aio_cmd_primary	0	0	0	0			0	
mp/nato/era2022/usarmy_teamlead.set	nato	era2022	aio_morale_regular	aio_cmd_junior	0	0	0	5	3		0	unusual_high_vet_regular
mp/nato/era2022/usarmy_teamlead_xm7.set	nato	era2022	aio_morale_regular	aio_cmd_junior	0	0	0	5			0	unusual_high_vet_regular
mp/nato/era2022/usarmy_vehicleman.set	nato	era2022	aio_morale_regular		0	0	0	0	3		0	
mp/nato/era2022/usmc_antitank.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_antitank_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_antitank_javelin.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_antitank_smaw.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_atassist.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_atassist_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_drone.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_eng.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_eng_at.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_grenadier.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_grenadier_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_javelin.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_m120_crew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_m224_crew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_m252_crew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_m2hb_crew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_manpad.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_manpad_ass.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_marksman.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_marksman_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_medic.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_medic_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mg.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mg_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mg_m27.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mgassist.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mgassist_ammo.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mgassist_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_mk19_crew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_pilot.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_rifleman.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_rifleman_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_sniper.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_spotter.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_spotter_e.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_squadlead.set	nato	era2022	aio_morale_trained	aio_cmd_primary	0	0	0	0			0	
mp/nato/era2022/usmc_squadlead_assist.set	nato	era2022	aio_morale_trained	aio_cmd_junior	0	0	0	0			0	
mp/nato/era2022/usmc_squadlead_e.set	nato	era2022	aio_morale_trained	aio_cmd_primary	0	0	0	0			0	
mp/nato/era2022/usmc_supcrew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_teamlead.set	nato	era2022	aio_morale_trained	aio_cmd_junior	0	0	0	0			0	
mp/nato/era2022/usmc_teamlead_e.set	nato	era2022	aio_morale_trained	aio_cmd_junior	0	0	0	0			0	
mp/nato/era2022/usmc_tow_crew.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/era2022/usmc_vehicleman.set	nato	era2022	aio_morale_trained		0	0	0	0			0	
mp/nato/mid/artilleryman.set	nato	mid	aio_morale_regular		0	0	0	0	1		0	
mp/nato/mid/tankman.set	nato	mid	aio_morale_regular		0	0	0	0	1		0	
mp/nato/新建文件夹/1cav_antitank.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		0	
mp/nato/新建文件夹/1cav_autorifle.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		0	
mp/nato/新建文件夹/1cav_engineer.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		0	
mp/nato/新建文件夹/1cav_grenadier.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		1	
mp/nato/新建文件夹/1cav_javelin.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		1	
mp/nato/新建文件夹/1cav_medic.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		1	
mp/nato/新建文件夹/1cav_mg.set	nato	新建文件夹	aio_morale_regular		0	0	0	0			1	
mp/nato/新建文件夹/1cav_rifleman.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		1	
mp/nato/新建文件夹/1cav_scout.set	nato	新建文件夹	aio_morale_regular		0	0	0	0	3		1	
mp/nato/新建文件夹/1cav_squadlead.set	nato	新建文件夹	aio_morale_regular	aio_cmd_primary	0	0	0	0	4		1	
mp/nato/新建文件夹/1cav_teamlead.set	nato	新建文件夹	aio_morale_regular	aio_cmd_junior	0	0	0	5	4		1	unusual_high_vet_regular
mp/nato/新建文件夹/82nd_antitank.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		0	
mp/nato/新建文件夹/82nd_engineer.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_engineer_at.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_grenadier.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_javelin.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_marksman.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_medic.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_mg.set	nato	新建文件夹	aio_morale_trained		0	0	0	0			1	
mp/nato/新建文件夹/82nd_rifleman.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_scout.set	nato	新建文件夹	aio_morale_trained		0	0	0	0	4		1	
mp/nato/新建文件夹/82nd_squadlead.set	nato	新建文件夹	aio_morale_trained	aio_cmd_primary	0	0	0	0	5		1	
mp/nato/新建文件夹/82nd_teamlead.set	nato	新建文件夹	aio_morale_trained	aio_cmd_junior	0	0	0	5	5		1	
mp/nato/新建文件夹/lrs_javelin.set	nato	新建文件夹	aio_morale_trained		1	0	0	0	5		0	
mp/nato/新建文件夹/lrs_marksman.set	nato	新建文件夹	aio_morale_trained		1	0	0	0	4		1	
mp/nato/新建文件夹/lrs_mg.set	nato	新建文件夹	aio_morale_trained		1	0	0	0			1	
mp/nato/新建文件夹/lrs_rifleman.set	nato	新建文件夹	aio_morale_trained		1	0	0	0	5		1	
mp/nato/新建文件夹/lrs_squadlead.set	nato	新建文件夹	aio_morale_trained	aio_cmd_primary	1	0	0	0	5		1	
mp/nato/新建文件夹/rsta_antitank.set	nato	新建文件夹	aio_morale_trained		1	0	0	0	4		1	
mp/nato/新建文件夹/rsta_autorifle.set	nato	新建文件夹	aio_morale_trained		1	0	0	0			1	
mp/nato/新建文件夹/rsta_rifleman.set	nato	新建文件夹	aio_morale_trained		1	0	0	0	4		1	
mp/nato/新建文件夹/rsta_scout.set	nato	新建文件夹	aio_morale_trained		1	0	0	0	4		1	
mp/nato/新建文件夹/rsta_squadlead.set	nato	新建文件夹	aio_morale_trained	aio_cmd_primary	1	0	0	0	5		1	
mp/nato/新建文件夹/rsta_teamlead.set	nato	新建文件夹	aio_morale_trained	aio_cmd_junior	1	0	0	5	5		1	
mp/prc/2022s/pla_antitank_hj12.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_antitank_hj12_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_antitank_pf98.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_antitank_pf98_fg.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_antitank_pf98_fg_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
